date,V,S,T,B,base,ndx_relative_overheat,spx_breadth_divergence,ndx_breadth_divergence,heat_spx,heat_ndx,vix_panic,vix_backwardation,vix_anchor,raw_band_spx,raw_band_ndx,band_spx,band_ndx,sell_days,sell_signal
1986-12-18,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-19,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-22,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-23,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-24,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-26,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-29,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-30,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1986-12-31,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-02,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-05,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-06,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-07,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-08,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-09,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-12,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-13,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-14,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-15,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-16,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-19,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-20,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-21,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-22,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-23,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-26,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-27,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-28,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-29,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-01-30,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-02,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-03,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-04,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-05,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-06,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-09,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-10,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-11,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-12,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-13,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-17,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-18,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-19,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-20,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-23,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-24,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-25,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-26,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-02-27,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-02,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-03,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-04,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-05,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-06,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-09,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-10,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-11,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-12,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-13,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-16,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-17,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-18,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-19,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-20,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-23,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-24,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-25,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-26,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-27,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-30,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-03-31,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-01,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-02,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-03,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-06,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-07,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-08,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-09,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-10,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-13,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-14,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-15,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-16,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-20,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-21,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-22,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-23,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-24,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-27,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-28,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-29,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-04-30,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-01,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-04,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-05,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-06,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-07,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-08,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-11,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-12,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-13,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-14,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-15,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-18,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-19,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-20,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-21,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-22,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-26,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-27,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-28,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-05-29,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-01,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-02,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-03,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-04,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-05,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-08,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-09,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-10,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-11,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-12,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-15,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-16,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-17,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-18,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-19,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-22,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-23,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-24,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-25,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-26,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-29,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-06-30,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-01,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-02,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-06,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-07,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-08,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-09,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-10,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-13,,,,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-14,,,71.31788417485637,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-15,,,67.87091548848652,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-16,,,71.9449598071528,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-17,,,73.41505094178812,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-20,,,64.28296191309123,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-21,,,60.32269141308487,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
1987-07-22,,,61.07645542681905,50.0,,False,False,False,,,False,False,False,missing,missing,missing,missing,0,False
