date,spx,ndx,CAPE,ECY,Buffett,V,VIX,VIXTerm,PutCall,S,Dev200,Drawdown,WeeklyRSI,T,HY,BreadthRaw,BreadthU,B,base,ndx_overheat,spx_div,ndx_div,heat_spx,heat_ndx,vix_panic,vix_backwardation,raw_band_spx,raw_band_ndx,band_spx,band_ndx,sell_days,sell_signal
1994-01-06,467.1199951171875,404.2099914550781,99.72222222222223,70.83333333333333,,,97.00098328416912,,,97.00098328416912,50.84521922873745,87.12954110898661,50.23980815347721,63.3933791180096,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-07,469.8999938964844,404.7799987792969,99.72222222222223,70.83333333333333,,,98.37917485265226,,,98.37917485265226,54.435058078141495,91.80602006688963,50.837320574162675,66.61546039820864,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-10,475.2699890136719,408.9100036621094,99.72222222222223,70.83333333333333,,,99.16584887144259,,,99.16584887144259,61.662269129287594,95.51098376313277,50.837320574162675,70.80308211235217,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-11,474.1300048828125,407.8500061035156,99.72222222222223,70.83333333333333,,,96.61764705882354,,,96.61764705882354,59.73101265822785,88.37708830548925,50.837320574162675,67.53371611375304,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-12,474.1700134277344,408.4700012207031,99.72222222222223,70.83333333333333,,,93.68266405484819,,,93.68266405484819,59.77859778597786,88.95515267175573,50.837320574162675,67.75507269304632,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-13,472.4700012207031,408.0,99.72222222222223,70.83333333333333,,,89.23679060665361,,,89.23679060665361,57.61327713382508,85.52694325226514,50.837320574162675,65.68907113536349,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-14,474.9100036621094,411.75,99.72222222222223,70.83333333333333,,,97.31182795698925,,,97.31182795698925,61.55871511321748,92.8979980934223,62.29116945107398,72.7105777407533,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-17,473.2999877929688,410.7900085449219,99.72222222222223,70.83333333333333,,,91.11328125,,,91.11328125,59.315789473684205,86.9461648404002,62.29116945107398,69.73026584638225,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-18,474.25,410.9500122070313,99.72222222222223,70.83333333333333,,,93.7560975609756,,,93.7560975609756,60.02104155707522,88.80952380952381,62.29116945107398,70.66454231893192,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-19,474.2999877929688,406.3800048828125,99.72222222222223,70.83333333333333,,,92.00779727095517,,,92.00779727095518,57.83385909568875,83.00809138505474,62.29116945107398,67.75916798581315,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-20,474.9800109863281,411.5299987792969,99.72222222222223,70.83333333333333,,,97.17624148003895,,,97.17624148003895,60.14188124014714,90.50903901046622,62.29116945107398,71.30770851249054,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-21,474.7200012207031,411.5899963378906,99.72222222222223,70.83333333333333,,,97.51945525291829,,,97.51945525291829,59.61134453781513,90.03804089396101,45.595238095238095,66.75666165182193,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-24,471.9700012207031,409.2300109863281,99.72222222222223,70.83333333333333,,,93.82896015549076,,,93.82896015549076,55.118110236220474,82.34315589353612,45.595238095238095,62.26615818103536,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-25,470.9200134277344,406.4800109863281,99.72222222222223,70.83333333333333,,,95.29126213592232,,,95.29126213592232,52.62329485834208,77.45843230403801,45.595238095238095,59.55857877355966,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-26,473.2000122070313,407.1900024414063,99.72222222222223,70.83333333333333,,,96.94471387002909,,,96.94471387002909,55.63712637650761,81.95631528964861,45.595238095238095,62.338370425789584,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-27,477.0499877929688,409.9299926757813,99.72222222222223,70.83333333333333,,,99.46705426356588,,,99.46705426356588,60.16771488469601,91.19601328903654,45.595238095238095,67.38450012885072,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-28,478.7000122070313,412.5199890136719,99.72222222222223,70.83333333333333,,,99.56437560503389,,,99.56437560503389,62.75536930330016,95.4933586337761,66.5083135391924,75.1519016279398,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-01-31,481.6099853515625,413.989990234375,99.72222222222223,70.83333333333333,,,99.08123791102514,,,99.08123791102514,65.31413612565446,95.47178757705073,66.5083135391924,76.16785848702764,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-01,479.6199951171875,410.2200012207031,99.72222222222223,36.38888888888889,,,98.98550724637681,,,98.98550724637681,61.904761904761905,82.98578199052133,66.5083135391924,70.43400684338532,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-02,482.0,411.7799987792969,99.72222222222223,36.38888888888889,,,99.08301158301158,,,99.08301158301158,63.938284518828446,90.39554713405968,66.5083135391924,73.84083368925036,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-03,480.7099914550781,410.0499877929688,99.72222222222223,36.38888888888889,,,98.55351976856316,,,98.55351976856316,62.075274438055416,83.85416666666666,66.5083135391924,70.8061464933536,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-04,469.80999755859375,397.4800109863281,99.72222222222223,36.38888888888889,,,60.01926782273603,,,60.01926782273603,43.103448275862064,56.057737813535255,31.990521327014214,44.859217876835714,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-07,471.760009765625,399.6199951171875,99.72222222222223,36.38888888888889,,,70.11549566891242,,,70.11549566891242,46.05744125326371,59.791863765373705,31.990521327014214,47.34775915093984,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-08,471.0499877929688,401.4599914550781,99.72222222222223,36.38888888888889,,,73.26923076923077,,,73.26923076923077,45.694154488517746,60.33096926713948,31.990521327014214,47.391131370659465,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-09,472.7699890136719,403.9100036621094,99.72222222222223,36.38888888888889,,,77.28146013448607,,,77.28146013448607,48.74804381846636,64.62665406427222,31.990521327014214,50.116176781635374,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-10,468.9299926757813,401.30999755859375,99.72222222222223,36.38888888888889,,,68.13819577735124,,,68.13819577735124,42.59645464025026,57.581483230987246,31.990521327014214,45.189731318699195,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-11,470.1799926757813,401.8299865722656,99.72222222222223,36.38888888888889,,,66.39501438159155,,,66.39501438159155,44.085461177696715,59.49008498583569,57.09219858156029,52.728763861511254,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-14,470.2300109863281,405.1099853515625,99.72222222222223,36.38888888888889,,,67.816091954023,,,67.816091954023,45.36458333333333,62.62387918829637,57.09219858156029,54.337240694627134,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-15,472.5199890136719,408.2799987792969,99.72222222222223,36.38888888888889,,,75.74162679425837,,,75.74162679425837,49.375325351379495,68.25471698113208,57.09219858156029,57.912330729338095,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-16,472.7900085449219,408.739990234375,99.72222222222223,36.38888888888889,,,78.48948374760994,,,78.48948374760994,49.66181061394381,69.21263554926921,57.09219858156029,58.36219633321182,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-17,470.3399963378906,407.3900146484375,99.72222222222223,36.38888888888889,,,71.68099331423113,,,71.68099331423113,45.73582943317733,64.60885956644674,57.09219858156029,55.180482266917366,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-18,467.6900024414063,407.9400024414063,99.72222222222223,36.38888888888889,,,63.83587786259542,,,63.83587786259542,43.13929313929314,61.86999528968441,37.97169811320755,48.40314013540868,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-22,471.4599914550781,410.4800109863281,99.72222222222223,36.38888888888889,,,74.4041944709247,,,74.4041944709247,47.896103896103895,69.60922787193974,37.97169811320755,53.01459584192236,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-23,470.6900024414063,408.9100036621094,99.72222222222223,36.38888888888889,,,70.47619047619048,,,70.47619047619048,45.846313603322955,66.49411764705883,37.97169811320755,51.10439114610166,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-24,464.260009765625,402.7900085449219,99.72222222222223,36.38888888888889,,,52.80685061845861,,,52.80685061845861,37.77893098079917,54.63311382878645,37.97169811320755,43.726086760696816,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-25,466.0700073242188,406.4500122070313,99.72222222222223,36.38888888888889,,,62.73764258555133,,,62.73764258555133,40.22302904564315,58.932769158439115,50.0,49.215680823710954,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-02-28,467.1400146484375,412.1700134277344,99.72222222222223,36.38888888888889,,,61.91832858499525,,,61.91832858499525,43.62363919129082,66.68233082706767,50.0,53.288271465990015,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-01,464.4400024414063,409.6900024414063,99.16666666666667,21.944444444444443,,,54.03225806451613,,,54.03225806451613,40.90673575129534,61.24941286989197,50.0,50.29998880498032,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-02,464.80999755859375,408.1799926757813,99.16666666666667,21.944444444444443,,,51.32701421800948,,,51.32701421800948,40.05696530295184,59.718309859154935,50.0,49.42419457188497,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-03,463.010009765625,408.1700134277344,99.16666666666667,21.944444444444443,,,47.86931818181818,,,47.86931818181818,38.71635610766045,58.42327545753167,50.0,48.434688853200264,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-04,464.739990234375,411.989990234375,99.16666666666667,21.944444444444443,,,52.03405865657521,,,52.03405865657521,41.85204345576824,64.7279549718574,44.71830985915493,50.57517908724611,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-07,466.9100036621094,415.2999877929688,99.16666666666667,21.944444444444443,,,67.95841209829868,,,67.95841209829868,44.44157187176835,70.89779653070792,44.71830985915493,53.77043499924385,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-08,465.8800048828125,411.9700012207031,99.16666666666667,21.944444444444443,,,49.81114258734656,,,49.81114258734656,41.93798449612403,63.495782567947515,44.71830985915493,50.17829516201998,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-09,467.05999755859375,413.0799865722656,99.16666666666667,21.944444444444443,,,66.50943396226415,,,66.50943396226415,43.00103305785124,65.92505854800936,44.71830985915493,51.45376117973251,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-10,463.8999938964844,409.7699890136719,99.16666666666667,21.944444444444443,,,45.852968897266734,,,45.852968897266734,39.416623644811565,59.24625468164794,44.71830985915493,47.68241606129014,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-11,466.4400024414063,409.4299926757813,99.16666666666667,21.944444444444443,,,62.005649717514125,,,62.005649717514125,40.041279669762645,60.83294337856808,33.60655737704918,45.70968139466618,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-14,467.3900146484375,412.9299926757813,99.16666666666667,21.944444444444443,,,45.29633113828786,,,45.29633113828786,42.6766374419804,66.13657623947614,33.60655737704918,48.6200960048711,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-15,467.010009765625,412.8299865722656,99.16666666666667,21.944444444444443,,,63.016917293233085,,,63.016917293233085,42.08762886597938,65.54464703132305,33.60655737704918,48.17731735161711,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-16,469.4200134277344,415.30999755859375,99.16666666666667,21.944444444444443,,,65.72769953051643,,,65.72769953051643,45.00257599175683,73.66822429906541,33.60655737704918,52.18654824563792,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-17,470.8999938964844,418.4500122070313,99.16666666666667,21.944444444444443,,,81.37898686679175,,,81.37898686679175,47.78578784757982,75.53713218122373,33.60655737704918,53.953950746722526,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-18,471.05999755859375,417.5199890136719,99.16666666666667,21.944444444444443,,,77.4601686972821,,,77.4601686972821,47.297992794647456,72.73576097105509,65.30373831775701,60.702648037167506,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-21,468.5400085449219,412.989990234375,99.16666666666667,21.944444444444443,,,67.2752808988764,,,67.2752808988764,42.33539094650206,63.462435837610826,65.30373831775701,55.47194350120387,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-22,468.7999877929688,410.6700134277344,99.16666666666667,21.944444444444443,,,76.14593077642657,,,76.14593077642657,40.796915167095115,61.333955223880594,65.30373831775701,54.111584974635505,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-23,468.5400085449219,410.5,99.16666666666667,21.944444444444443,,,85.98130841121495,,,85.98130841121495,40.31346351490237,60.80419580419581,65.30373831775701,53.73278851686872,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-24,464.3500061035156,403.9200134277344,99.16666666666667,21.944444444444443,,,75.63025210084034,,,75.63025210084034,35.079609655880844,51.58434296365331,65.30373831775701,48.412298479070245,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-25,460.5799865722656,399.8599853515625,99.16666666666667,21.944444444444443,,,72.90111940298507,,,72.90111940298507,31.1088295687885,46.57661853749418,27.622377622377623,35.65094272123277,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-28,460.0,393.9200134277344,99.16666666666667,21.944444444444443,,,61.136999068033546,,,61.136999068033546,27.93740379681888,42.94692737430168,27.622377622377623,33.111980505327544,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-29,452.4800109863281,383.0,99.16666666666667,21.944444444444443,,,46.229050279329606,,,46.229050279329606,20.538461538461537,36.01675197766403,27.622377622377623,27.726842213161433,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-30,445.5499877929688,380.25,99.16666666666667,21.944444444444443,,,27.720930232558132,,,27.720930232558132,17.96514607893388,33.162790697674424,27.622377622377623,25.698629581354005,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-03-31,445.7699890136719,382.9599914550781,99.16666666666667,21.944444444444443,,,20.167286245353154,,,20.167286245353154,19.544057377049178,34.30962343096235,27.622377622377623,26.7315855572509,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-04,438.9200134277344,375.4200134277344,95.83333333333334,96.38888888888889,,,10.724233983286908,,,10.72423398328691,15.360983102918585,30.36710037174721,15.0,20.522878371278956,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-05,448.2900085449219,389.30999755859375,95.83333333333334,96.38888888888889,,,30.658627087198525,,,30.658627087198525,22.722620266120778,36.85555039479796,15.0,25.738490744627597,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-06,448.0499877929688,388.760009765625,95.83333333333334,96.38888888888889,,,37.25671918443003,,,37.25671918443003,22.225063938618927,36.49025069637884,15.0,25.411613319180162,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-07,450.8800048828125,390.9700012207031,95.83333333333334,96.38888888888889,,,41.01851851851852,,,41.018518518518526,23.747443762781188,38.35266821345708,15.0,26.672411379822453,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-08,447.1000061035156,384.8999938964844,95.83333333333334,96.38888888888889,,,41.30434782608695,,,41.30434782608695,20.260602963719982,35.20408163265306,13.225058004640372,23.731934258076656,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-11,449.8699951171875,383.8500061035156,95.83333333333334,96.38888888888889,,,45.19408502772643,,,45.19408502772643,20.17364657814096,35.67454798331015,13.225058004640372,23.86181492657503,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-12,447.5700073242188,375.4599914550781,95.83333333333334,96.38888888888889,,,47.27608494921515,,,47.27608494921515,16.05410923940786,32.252085264133456,13.225058004640372,21.01613803936995,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-13,446.260009765625,367.25,95.83333333333334,96.38888888888889,,,40.40590405904059,,,40.40590405904059,12.576530612244898,28.94858730893933,13.225058004640372,18.468882304186817,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-14,446.3800048828125,365.6499938964844,95.83333333333334,96.38888888888889,,,49.26267281105991,,,49.2626728110599,11.881693013768485,28.35648148148148,13.225058004640372,17.983710225186005,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-15,446.1799926757813,366.2900085449219,95.83333333333334,96.38888888888889,,,52.302025782688766,,,52.302025782688766,12.18144750254842,28.574733919481716,7.175925925925926,16.66771735431945,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-18,442.4599914550781,360.4599914550781,95.83333333333334,96.38888888888889,,,38.684452621895126,,,38.684452621895126,10.366785532348446,25.02312673450509,7.175925925925926,14.698790051497639,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-19,442.5400085449219,357.3599853515625,95.83333333333334,96.38888888888889,,,41.08455882352941,,,41.08455882352941,10.132382892057027,23.94822006472493,7.175925925925926,14.228811660958018,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-20,441.9599914550781,355.3800048828125,95.83333333333334,96.38888888888889,,,40.541781450872364,,,40.541781450872364,9.694656488549619,23.128465804066543,7.175925925925926,13.766807108324619,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-21,448.7300109863281,367.0199890136719,95.83333333333334,96.38888888888889,,,61.51376146788991,,,61.51376146788991,13.224821973550355,29.722863741339495,7.175925925925926,17.486912580370447,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-22,447.6300048828125,369.0799865722656,95.83333333333334,96.38888888888889,,,61.4115490375802,,,61.4115490375802,13.701067615658364,30.263157894736842,4.157043879907621,17.111793279398146,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-25,452.7099914550781,374.7900085449219,95.83333333333334,96.38888888888889,,,68.36080586080587,,,68.36080586080587,16.971544715447155,33.75634517766497,4.157043879907621,19.642599668338505,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-26,451.8699951171875,375.4599914550781,95.83333333333334,96.38888888888889,,,72.1408966148216,,,72.1408966148216,17.115286947689185,33.79843173431733,4.157043879907621,19.714826856063645,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-28,449.1000061035156,372.4500122070313,95.83333333333334,96.38888888888889,,,65.76782449725778,,,65.76782449725778,15.355329949238579,31.788842784693408,4.157043879907621,18.30748792431503,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-04-29,450.9100036621094,373.25,95.83333333333334,96.38888888888889,,,72.42009132420091,,,72.42009132420091,15.956367326230339,32.74193548387097,7.258064516129032,19.65674047887923,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-02,453.0199890136719,379.8200073242188,90.83333333333333,10.833333333333329,,,69.29744525547446,,,69.29744525547446,18.990872210953345,35.55964993090742,7.258064516129032,21.856742489231195,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-03,453.0299987792969,377.0700073242188,90.83333333333333,10.833333333333329,,,72.06016408386509,,,72.06016408386509,17.942219969589456,34.80662983425414,7.258064516129032,21.17372455885699,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-04,451.7200012207031,377.5299987792969,90.83333333333333,10.833333333333329,,,67.66848816029145,,,67.66848816029145,17.83181357649443,34.4224574321215,7.258064516129032,20.995101660872557,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-05,451.3800048828125,378.2300109863281,90.83333333333333,10.833333333333329,,,65.01364877161055,,,65.01364877161055,17.89873417721519,34.544618215271385,7.258064516129032,21.06462617526332,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-06,447.8200073242188,374.5700073242188,90.83333333333333,10.833333333333329,,,60.13636363636364,,,60.13636363636364,15.68825910931174,32.09195402298851,5.6321839080459775,18.915533528782166,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-09,442.3200073242188,368.0,90.83333333333333,10.833333333333329,,,50.31789282470481,,,50.31789282470481,12.139605462822459,28.262867647058826,5.6321839080459775,16.155891838611065,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-10,446.010009765625,370.0199890136719,90.83333333333333,10.833333333333329,,,59.39201451905626,,,59.39201451905626,13.321536905965623,29.995406522737717,5.6321839080459775,17.23505302235594,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-11,441.489990234375,365.1799926757813,90.83333333333333,10.833333333333329,,,56.30099728014506,,,56.30099728014506,10.864072764022232,26.905417814508723,5.6321839080459775,15.170571317698439,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-12,443.75,366.6400146484375,90.83333333333333,10.833333333333329,,,57.563405797101446,,,57.563405797101446,11.691919191919192,28.063331803579622,5.6321839080459775,15.90697978503204,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-13,444.1400146484375,364.8200073242188,90.83333333333333,10.833333333333329,,,65.29411764705883,,,65.29411764705883,11.181221605249874,27.431192660550458,6.8807339449541285,15.793589559531142,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-16,444.489990234375,360.489990234375,90.83333333333333,10.833333333333329,,,64.10488245931285,,,64.10488245931285,10.418768920282542,25.492893168271436,6.8807339449541285,14.81020366324655,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-17,449.3699951171875,360.5,90.83333333333333,10.833333333333329,,,69.64769647696477,,,69.64769647696477,11.371659102370145,26.924839596700274,6.8807339449541285,15.692540986031686,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-18,453.6900024414063,368.5899963378906,90.83333333333333,10.833333333333329,,,84.16064981949458,,,84.16064981949458,14.642137096774194,32.20338983050847,6.8807339449541285,18.848224765626174,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-19,456.4800109863281,371.7099914550781,90.83333333333333,10.833333333333329,,,86.20378719567178,,,86.20378719567178,16.649874055415616,34.180402930402934,6.8807339449541285,20.343274134045807,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-20,454.9200134277344,370.3699951171875,90.83333333333333,10.833333333333329,,,81.66666666666667,,,81.66666666666667,15.584088620342397,33.1350114416476,10.297482837528603,20.405260162095768,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-23,453.2000122070313,369.8900146484375,90.83333333333333,10.833333333333329,,,75.47254725472547,,,75.47254725472547,14.871665827881227,32.38792314730101,10.297482837528603,19.858810142089993,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-24,454.80999755859375,377.0,90.83333333333333,10.833333333333329,,,82.01438848920864,,,82.01438848920864,18.410462776659962,35.6424325560128,10.297482837528603,22.41340721465062,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-25,456.3399963378906,378.239990234375,90.83333333333333,10.833333333333329,,,84.99550763701707,,,84.99550763701707,19.557566616390147,36.585923217550274,10.297482837528603,23.202470482080805,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-26,457.05999755859375,375.7999877929688,90.83333333333333,10.833333333333329,,,84.29084380610414,,,84.29084380610415,18.5678391959799,36.18090452261307,10.297482837528603,22.664822970688686,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-27,457.3299865722656,376.80999755859375,90.83333333333333,10.833333333333329,,,84.43946188340807,,,84.43946188340807,19.06077348066298,36.59817351598173,11.986301369863014,23.43024546532455,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-05-31,456.5,378.8500061035156,90.83333333333333,10.833333333333329,,,79.43548387096774,,,79.43548387096774,19.854417670682732,36.923779096303065,11.986301369863014,23.86166509444492,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-01,457.6300048828125,379.2300109863281,90.83333333333333,58.611111111111114,,,81.87108325872873,,,81.87108325872873,20.321123933768188,37.591240875912405,11.986301369863014,24.28195922254237,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-02,457.6499938964844,380.6600036621094,90.83333333333333,58.611111111111114,,,81.70840787119857,,,81.70840787119857,20.837512537612838,38.05289557683539,11.986301369863014,24.650093809403273,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-03,460.1300048828125,382.7799987792969,90.83333333333333,58.611111111111114,,,87.80160857908847,,,87.80160857908847,22.305764411027567,40.2461257976299,15.945330296127564,26.994782367613382,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-06,458.8800048828125,382.7999877929688,90.83333333333333,58.611111111111114,,,79.19642857142857,,,79.19642857142857,21.943887775551104,39.70387243735763,15.945330296127564,26.660243037327504,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-07,458.2099914550781,379.989990234375,90.83333333333333,58.611111111111114,,,78.99197145405887,,,78.99197145405888,20.68102153229845,38.20582877959927,15.945330296127564,25.630781259811016,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-08,457.05999755859375,371.0,90.83333333333333,58.611111111111114,,,77.27272727272728,,,77.2727272727273,16.266266266266264,34.21711424670005,15.945330296127564,22.468829066883416,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-09,457.8599853515625,370.2999877929688,90.83333333333333,58.611111111111114,,,78.0053428317008,,,78.0053428317008,16.30815407703852,34.349408553230205,15.945330296127564,22.53188719847787,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-10,458.6700134277344,374.6400146484375,90.83333333333333,58.611111111111114,,,82.16192170818505,,,82.16192170818505,18.55,36.56207366984993,12.954545454545453,23.45536214808384,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-13,459.1000061035156,371.8800048828125,90.83333333333333,58.611111111111114,,,90.44444444444444,,,90.44444444444444,17.466266866566713,35.81818181818183,12.954545454545453,22.761506746626686,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-14,462.3699951171875,377.3800048828125,90.83333333333333,58.611111111111114,,,93.60568383658969,,,93.60568383658969,21.003996003996004,39.91367560199909,12.954545454545453,25.610021225934446,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-15,460.6099853515625,377.7799987792969,90.83333333333333,58.611111111111114,,,93.96628216503993,,,93.96628216503994,20.594108836744883,38.91916439600363,12.954545454545453,25.097987436935586,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-16,461.9299926757813,377.7999877929688,90.83333333333333,58.611111111111114,,,96.4982269503546,,,96.4982269503546,21.20758483033932,39.763958238765326,12.954545454545453,25.639055679339958,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-17,458.4500122070313,371.9400024414063,90.83333333333333,58.611111111111114,,,86.2267493356953,,,86.2267493356953,17.18204488778055,35.45825771324864,11.791383219954648,22.23105395973791,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-20,455.4800109863281,367.8299865722656,90.83333333333333,58.611111111111114,,,69.11504424778761,,,69.11504424778761,14.182452642073779,32.222222222222214,11.791383219954648,19.89860463959595,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-21,451.3399963378906,360.9800109863281,90.83333333333333,58.611111111111114,,,62.378426171529625,,,62.378426171529625,11.584454409566519,27.515865820489573,11.791383219954648,17.21218060598662,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
1994-06-22,453.0899963378906,363.2300109863281,90.83333333333333,58.611111111111114,,,68.59540636042402,,,68.59540636042402,12.450199203187251,29.11191662890802,11.791383219954648,18.11709630638137,,,,,,False,False,False,,,False,False,missing,missing,,,0,False
